HOLD,HEIGHT,WIDTH,TALL,WEIGHT,AMOUNT,LP,DP
1,501,193,186,2090,100,3,4
1,501,202,188,2590,38,3,4

2,501,202,188,2590,9,3,4
2,499,202,191,2590,12,3,4
2,496,202,191,2450,144,3,4

3,527,178,199,2060,9,3,2
3,525,180,200,2200,2,3,2
3,524,180,200,2200,14,3,2
3,524,180,198,2280,1,3,2
3,516,200,188,2680,3,3,2
3,496,202,191,2450,56,3,4
3,496,202,191,2590,15,3,4
3,496,202,191,2550,9,3,4

4,527,178,199,2060,18,3,2
4,496,202,191,2550,63,3,4
4,496,202,191,2610,34,3,4
4,488,192,183,2370,3,3,4
